序號,餐廳編號,餐廳名稱,餐點編號,菜牌編號,餐點名稱,英文名稱,據點,建檔日期
320,YGCF,陽光廚房,56PVLDVR,YGCF-56PVLDVR,可口香酥豬排飯,Tasty Crispy Pork Cutlet Rice,聯發科瑞光,2024-12-25 14:56:29
321,YGCF,陽光廚房,09NEIWBD,YGCF-09NEIWBD,香蔥京醬肉絲飯,Green Onion Beijing Sauce Shredded Pork Rice,聯發科瑞光,2024-12-25 14:56:29
322,YGCF,陽光廚房,55HJCQIH,YGCF-55HJCQIH,川味宮保雞丁飯,Sichuan Kung Pao Chicken Rice,聯發科瑞光,2024-12-25 14:56:29
323,YGCF,陽光廚房,45QGSVDA,YGCF-45QGSVDA,黃金脆皮雞腿飯,Golden Crispy Chicken Leg Rice,聯發科瑞光,2024-12-25 14:56:29
324,TLL,泰辣辣,97HGBQGN,TLL-97HGBQGN,泰式椰香雞翅飯,Thai Coconut Chicken Wing Rice,聯發科瑞光,2024-12-25 14:56:29
325,GLHZ,給力盒子,38YBAZOT,GLHZ-38YBAZOT,川味椒麻烤雞胸,Sichuan Pepper Roasted Chicken Breast,聯發科瑞光,2024-12-10 12:14:49
326,HMSRJ,黑米燒肉丼,92YJOIYY,HMSRJ-92YJOIYY,香烤鯖魚丼,Grilled Mackerel Don,聯發科瑞光,2024-12-25 14:56:29
327,JLD,雞老大,05EVKNWN,JLD-05EVKNWN,椒麻涼拌雞飯,Pepper Cold Chicken Rice,聯發科瑞光,2024-12-25 14:56:29
328,JLD,雞老大,67FFXPKB,JLD-67FFXPKB,花雕酒香雞飯,Chinese Wine Fragrant Chicken Rice,聯發科瑞光,2024-12-25 14:56:29
329,XTS,小台室,56YTMSBV,XTS-56YTMSBV,瓜仔肉飯麻油小雞湯,Minced Pork Rice with Sesame Oil Chicken Soup,聯發科瑞光,2024-12-25 14:56:29
330,XTS,小台室,44JZEZOL,XTS-44JZEZOL,瓜仔肉飯首烏小雞湯,Minced Pork Rice with He Shou Wu Chicken Soup,聯發科瑞光,2024-12-25 14:56:29
331,XTS,小台室,86JYQCKZ,XTS-86JYQCKZ,秘香滷牛肉餐盒,Secret Braised Beef Bento,聯發科瑞光,2024-12-25 14:56:29
332,ZJZMX,知己知米小資餐盒,28WNQSWQ,ZJZMX-28WNQSWQ,椒鹽嫩煎雞胸無飯高纖餐,Salt and Pepper Pan-fried Chicken Breast High Fiber Meal (No Rice),聯發科瑞光,2024-12-25 14:56:29
333,ZJZMX,知己知米小資餐盒,12BZMBGC,ZJZMX-12BZMBGC,餐餐都吃花生雞,Peanut Chicken Daily Set,聯發科瑞光,2024-12-25 14:56:29
334,ZJZMX,知己知米小資餐盒,47BQTYSB,ZJZMX-47BQTYSB,古早味蒜泥白肉,Traditional Garlic Pork Belly,聯發科瑞光,2024-12-25 14:56:29
335,ZJZMX,知己知米小資餐盒,32BSVISR,ZJZMX-32BSVISR,峇里島風沙嗲雞,Balinese Satay Chicken,聯發科瑞光,2024-12-25 14:56:29
336,ZJZMX,知己知米小資餐盒,24NQHKMW,ZJZMX-24NQHKMW,日式燒豬五花丼,Japanese Grilled Pork Belly Don,聯發科瑞光,2024-12-25 14:56:29
337,ZJZMX,知己知米小資餐盒,22AIOMSQ,ZJZMX-22AIOMSQ,江戶壽喜燒菇菇(素),Edo Sukiyaki Mushroom (Vegetarian),聯發科瑞光,2024-12-25 14:56:29
338,BSK,必勝客,83PFDIWA,BSK-83PFDIWA,和風章魚燒個人披薩原萃無糖綠茶,Japanese Style Octopus Ball Personal Pizza with Unsweetened Green Tea,聯發科瑞光,2025-01-14 12:04:52
339,XDST,兄弟食堂,22OFELDC,XDST-22OFELDC,火雞肉便當,Turkey Meat Lunch Box,聯發科瑞光,2025-01-14 12:04:52
340,XDST,兄弟食堂,98XEEANA,XDST-98XEEANA,炸排骨便當,Fried Pork Chop Lunch Box,聯發科瑞光,2025-01-14 12:04:52
341,XDST,兄弟食堂,01LDBHHI,XDST-01LDBHHI,控肉便當,Braised Pork Belly Lunch Box,聯發科瑞光,2025-01-14 12:04:52
342,XDST,兄弟食堂,01JPAEQF,XDST-01JPAEQF,炸無骨雞腿便當,Fried Boneless Chicken Thigh Lunch Box,聯發科瑞光,2025-01-14 12:04:52
343,XDST,兄弟食堂,52DMUFGX,XDST-52DMUFGX,肉絲炒麵,Shredded Pork Stir-Fried Noodles,聯發科瑞光,2025-01-14 12:04:52
344,BFYJ,八方雲集,64IMANWI,BFYJ-64IMANWI,招牌水餃十顆,Signature Dumplings 10pcs,聯發科瑞光,2024-12-25 14:56:29
345,BFYJ,八方雲集,62EUZMCR,BFYJ-62EUZMCR,紅燒牛湯餃,Braised Beef Dumplings in Soup,聯發科瑞光,2025-01-14 12:04:52
346,SJBD,食吉便當,67BHDLEU,SJBD-67BHDLEU,舒肥青醬雞胸,Sous Vide Pesto Chicken Breast,聯發科瑞光,2025-01-14 12:04:52
347,ZZ,抓粥,12QGSMOP,ZZ-12QGSMOP,皮蛋瘦肉粥,Preserved Egg and Pork Congee,聯發科瑞光,2025-01-14 12:04:52
348,ZZ,抓粥,64EQFWSQ,ZZ-64EQFWSQ,廣皮粥,Cantonese Congee,聯發科瑞光,2025-01-14 12:04:52
349,ZZ,抓粥,02XPNOMT,ZZ-02XPNOMT,玉米瘦肉粥,Corn and Pork Congee,聯發科瑞光,2025-01-14 12:04:52
350,ZZ,抓粥,19DKDBUM,ZZ-19DKDBUM,薑絲牛肉粥,Ginger Shreds and Beef Congee,聯發科瑞光,2025-01-14 12:04:52
351,ZJZMX,知己知米小資餐盒,35UEHEDW,ZJZMX-35UEHEDW,四川風味椒麻雞,Sichuan Style Pepper Chicken,聯發科瑞光,2024-12-25 14:56:29
352,ZJZMX,知己知米小資餐盒,33CXGEHX,ZJZMX-33CXGEHX,義大利青醬嫩雞,Italian Pesto Tender Chicken,聯發科瑞光,2024-12-25 14:56:29
353,BSK,必勝客,06IDKPLO,BSK-06IDKPLO,日式照燒雞個人披薩原萃無糖綠茶,Teriyaki Chicken Personal Pizza with Unsweetened Green Tea,聯發科瑞光,2025-01-14 12:04:52
354,BSK,必勝客,56CIVOUF,BSK-56CIVOUF,海鮮個人披薩原萃無糖綠茶,Seafood Personal Pizza with Unsweetened Green Tea,聯發科瑞光,2025-01-14 12:04:52
355,QHSL,齊亨燒臘,98NWUTOO,QHSL-98NWUTOO,燒肉油雞飯,BBQ Pork with Oil Chicken Rice,聯發科瑞光,2024-12-25 14:56:29
356,QHSL,齊亨燒臘,18PXNSLT,QHSL-18PXNSLT,玫瑰雞腿飯,Rose Chicken Leg Rice,聯發科瑞光,2024-12-25 14:56:29
357,ZJL,豬腳蓮,71LFVIIA,ZJL-71LFVIIA,素食便當,Vegetarian Lunch Box,聯發科瑞光,2025-01-14 12:04:52
358,HFKY,伙房烤魚,72VLBCYP,HFKY-72VLBCYP,三杯雞丁飯,Three-Cup Chicken Rice,聯發科瑞光,2025-01-14 12:04:52
359,HFKY,伙房烤魚,05KZIDIK,HFKY-05KZIDIK,伙房排骨飯,Kitchen Pork Rib Rice,聯發科瑞光,2025-01-14 12:04:52
360,LZQHM,蘆洲七號麵線,21HUNZQZ,LZQHM-21HUNZQZ,蚵仔麵線,Oyster Vermicelli,聯發科瑞光,2025-01-14 12:04:52
361,SJBD,食吉便當,88AIOXJM,SJBD-88AIOXJM,日式薄鹽鯖魚,Japanese Lightly Salted Mackerel,聯發科瑞光,2025-01-14 12:04:52
362,QJTJR,奇鷄土鷄肉飯,58FJZMRR,QJTJR-58FJZMRR,增量土鷄肉丁餐盒,Extra Portion Local Chicken Cubes Meal Box,聯發科瑞光,2025-01-14 12:04:52
363,QJTJR,奇鷄土鷄肉飯,32EBJHFT,QJTJR-32EBJHFT,土鷄鷄丁腿排餐,Local Chicken Cubes and Thigh Meal,聯發科瑞光,2025-01-14 12:04:52
364,QJTJR,奇鷄土鷄肉飯,76DDPTEL,QJTJR-76DDPTEL,冠軍單翅餐,Champion Single Wing Meal,聯發科瑞光,2025-01-14 12:04:52
365,QJTJR,奇鷄土鷄肉飯,89BOFCGO,QJTJR-89BOFCGO,海景大魷魚餐,Seaside Giant Squid Meal,聯發科瑞光,2025-01-14 12:04:52
366,QJTJR,奇鷄土鷄肉飯,75APEZWY,QJTJR-75APEZWY,挪威鯖魚餐,Norwegian Mackerel Meal,聯發科瑞光,2025-01-14 12:04:52
367,JDCH,啾蒂餐盒,12UEMJLP,JDCH-12UEMJLP,義式香草嫩舒肥雞-無飯,Italian Herb Tender Sous Vide Chicken (Without Rice),聯發科瑞光,2025-01-14 12:04:52
368,JDCH,啾蒂餐盒,95KDXQDC,JDCH-95KDXQDC,日式壽喜燒牛餐飯,Japanese Sukiyaki Beef Rice Meal,聯發科瑞光,2025-01-14 12:04:52
369,JDCH,啾蒂餐盒,89HWOKQW,JDCH-89HWOKQW,韓式泡菜豬飯,Korean Kimchi Pork Rice,聯發科瑞光,2025-01-14 12:04:52
370,JDCH,啾蒂餐盒,39MMHYJC,JDCH-39MMHYJC,蒲燒鯛魚飯,Grilled Sea Bream Rice,聯發科瑞光,2025-01-14 12:04:52
371,JDCH,啾蒂餐盒,74NQPRDQ,JDCH-74NQPRDQ,台式蔥爆雞柳飯,Taiwanese Scallion Stir-Fried Chicken Fillet Rice,聯發科瑞光,2025-01-14 12:04:52
372,JDCH,啾蒂餐盒,10RSHMWI,JDCH-10RSHMWI,蔬食紫米丼飯,Vegetarian Purple Rice Bowl,聯發科瑞光,2025-01-14 12:04:52
373,HDSF,紅豆食府,00AMBVIM,HDSF-00AMBVIM,咕咾酥肉便當,Sweet and Sour Crispy Pork Lunch Box,聯發科瑞光,2025-01-14 12:04:52
374,HDSF,紅豆食府,73ACCOUS,HDSF-73ACCOUS,紅燒獅子頭便當,Braised Lion's Head Meatball Lunch Box,聯發科瑞光,2025-01-14 12:04:52
375,HDSF,紅豆食府,59VLZKAW,HDSF-59VLZKAW,左宗棠雞便當,General Tso's Chicken Lunch Box,聯發科瑞光,2025-01-14 12:04:52
376,HDSF,紅豆食府,47PPBYBM,HDSF-47PPBYBM,宮保雞丁便當,Kung Pao Chicken Lunch Box,聯發科瑞光,2025-01-14 12:04:52
377,HDSF,紅豆食府,73OYDKDC,HDSF-73OYDKDC,豆酥鮮魚便當,Crispy Bean and Fresh Fish Lunch Box,聯發科瑞光,2025-01-14 12:04:52
378,HDSF,紅豆食府,71LFVIIA,HDSF-71LFVIIA,素食便當,Vegetarian Lunch Box,聯發科瑞光,2025-01-14 12:04:52
379,SUBWA,SUBWAY,11KGPLDF,SUBWA-11KGPLDF,鮮嫩雞柳6吋,Chicken Strips (6-inch),聯發科瑞光,2024-12-10 12:14:49
380,FCSL,鳳城燒臘,71MFRYUK,FCSL-71MFRYUK,油雞燒鴨飯,Roasted Chicken and Duck Rice,聯發科瑞光,2025-01-14 12:04:52
381,FCSL,鳳城燒臘,93TRJTJI,FCSL-93TRJTJI,叉燒油雞飯,BBQ Pork and Roasted Chicken Rice,聯發科瑞光,2025-01-14 12:04:52
382,YDJKJ,尹東家烤雞,29TGOHNX,YDJKJ-29TGOHNX,韓式蒸烤雞腿飯,Korean Steamed and Grilled Chicken Thigh with Rice,聯發科瑞光,2025-01-14 12:04:52
383,YDJKJ,尹東家烤雞,23YFIGOQ,YDJKJ-23YFIGOQ,紐奧良蒸烤雞腿飯,New Orleans Style Steamed and Grilled Chicken Thigh with Rice,聯發科瑞光,2025-01-14 12:04:52
384,YDJKJ,尹東家烤雞,51DONHRU,YDJKJ-51DONHRU,台式三杯雞飯,Taiwanese Three-Cup Chicken with Rice,聯發科瑞光,2025-01-14 12:04:52
385,YDJKJ,尹東家烤雞,56JTVQDF,YDJKJ-56JTVQDF,台式麻油雞飯,Taiwanese Sesame Oil Chicken with Rice,聯發科瑞光,2025-01-14 12:04:52
386,YDJKJ,尹東家烤雞,09TLCOLT,YDJKJ-09TLCOLT,蔥爆豬五花飯,Scallion Stir-Fried Pork Belly with Rice,聯發科瑞光,2025-01-14 12:04:52
387,YDJKJ,尹東家烤雞,10RGOGNX,YDJKJ-10RGOGNX,照燒蒸烤雞腿飯,Teriyaki Steamed and Grilled Chicken Thigh with Rice,聯發科瑞光,2025-01-14 12:04:52
388,WT,悟饕,76IZUSIY,WT-76IZUSIY,和風豬肉燒飯包,Japanese Style Grilled Pork Rice Pack,聯發科瑞光,2025-01-14 12:04:52
389,JLD,雞老大,61SZDZZP,JLD-61SZDZZP,紹興醉雞飯,Shaoxing Drunken Chicken Rice,聯發科瑞光,2024-12-25 14:56:29
390,BFYJ,八方雲集,62DATLZP,BFYJ-62DATLZP,玉米水餃十顆,Ten Corn Dumplings,聯發科瑞光,2025-01-14 12:04:52
391,HBW,漢堡王,94ZVDSJK,HBW-94ZVDSJK,雙起士培根牛肉堡餐(配小薯條),Double Cheese Bacon Beef Burger Meal (with Small Fries),聯發科瑞光,2025-01-14 12:04:52
392,HBW,漢堡王,95OYOUSW,HBW-95OYOUSW,Q彈海老堡餐(配小薯條),Crispy Shrimp Burger Set (with Small Fries),聯發科瑞光,2024-12-25 14:56:29
393,HBW,漢堡王,91UEEAHO,HBW-91UEEAHO,花生培根脆雞堡餐(配小薯條),Peanut Bacon Crispy Chicken Burger Meal (with Small Fries),聯發科瑞光,2025-01-14 12:04:52
394,HBW,漢堡王,47WLRPAN,HBW-47WLRPAN,小華堡餐(配小薯條),Small Cheeseburger Set (with Small Fries),聯發科瑞光,2024-12-25 14:56:29
395,HBW,漢堡王,33RBSBAR,HBW-33RBSBAR,Q彈海老牛堡餐(配小薯條),Chewy Shrimp Beef Burger Meal (with Small Fries),聯發科瑞光,2025-01-14 12:04:52
396,ZJZMX,知己知米小資餐盒,15OFYTZV,ZJZMX-15OFYTZV,椒鹽嫩煎雞胸無飯減脂地瓜餐,Salt and Pepper Pan-fried Chicken Breast with Sweet Potato (No Rice) Diet Meal,聯發科瑞光,2024-12-25 14:56:29
397,ZJZMX,知己知米小資餐盒,22OWLWIU,ZJZMX-22OWLWIU,法國人最愛凱薩雞,French Caesar Chicken,聯發科瑞光,2024-12-25 14:56:29
398,CCFDX,萃茶風大享食,74KERKXV,CCFDX-74KERKXV,泡菜豚肉烏龍麵,Kimchi Pork Udon Noodles,聯發科瑞光,2025-01-14 12:04:52
399,CCFDX,萃茶風大享食,70FUMEJI,CCFDX-70FUMEJI,咖哩厚切豬排丼,Curry Thick-Cut Pork Cutlet Rice Bowl,聯發科瑞光,2025-01-14 12:04:52
400,CCFDX,萃茶風大享食,19EPAEKI,CCFDX-19EPAEKI,日式唐楊炸雞丼,Japanese Karaage Fried Chicken Rice Bowl,聯發科瑞光,2025-01-14 12:04:52
401,QBJKC,喬比健康廚房,81YOBWDL,QBJKC-81YOBWDL,香滷棒棒腿飯,Braised Drumstick Rice,聯發科瑞光,2025-02-19 15:24:08
402,QBJKC,喬比健康廚房,31GLIVHC,QBJKC-31GLIVHC,椒鹽豬肉片飯,Pepper Salt Pork Slices Rice,聯發科瑞光,2025-02-19 15:24:08
403,QBJKC,喬比健康廚房,63ZHASRY,QBJKC-63ZHASRY,海鹽牛小排飯,Sea Salt Beef Short Rib Rice,聯發科瑞光,2025-02-19 15:24:08
404,QBJKC,喬比健康廚房,30RNACEM,QBJKC-30RNACEM,北海道薄鹽鮭魚飯,Hokkaido Lightly Salted Salmon Rice,聯發科瑞光,2025-02-19 15:24:08
405,QBJKC,喬比健康廚房,73ARBPBP,QBJKC-73ARBPBP,蔬食餐盒(素),Vegetarian Meal Box (Vegetarian),聯發科瑞光,2025-02-19 15:24:08
406,DWJKC,大王健康餐盒,65QVZTZJ,DWJKC-65QVZTZJ,水嫩雞胸-無飯,Tender Chicken Breast (Without Rice),聯發科瑞光,2025-01-14 12:04:52
407,DWJKC,大王健康餐盒,22VOMSFU,DWJKC-22VOMSFU,台式蒜泥豬五花,Taiwanese Garlic Pork Belly,聯發科瑞光,2024-12-25 14:56:29
408,DWJKC,大王健康餐盒,22YBWUJP,DWJKC-22YBWUJP,清滷雞腿,Braised Chicken Leg,聯發科瑞光,2024-12-25 14:56:29
409,DWJKC,大王健康餐盒,33GZCMRP,DWJKC-33GZCMRP,鹽烤鯖魚,Salt-Grilled Mackerel,聯發科瑞光,2025-01-14 12:04:52
410,DWJKC,大王健康餐盒,27ECMWFB,DWJKC-27ECMWFB,滷香牛腱,Braised Beef Shank,聯發科瑞光,2025-01-14 12:04:52
411,DWJKC,大王健康餐盒,42UQMJEW,DWJKC-42UQMJEW,蔬食餐盒,Vegetarian Meal Box,聯發科瑞光,2025-02-19 15:24:08
412,LHJCH,李鴻記餐盒,13EJJJTC,LHJCH-13EJJJTC,蒜醬露浴豬五花,Garlic Sauce Braised Pork Belly,聯發科瑞光,2025-02-19 15:24:08
413,LHJCH,李鴻記餐盒,98TOFCSE,LHJCH-98TOFCSE,墨式風味嫩雞,Mexican Style Tender Chicken,聯發科瑞光,2025-02-19 15:24:08
414,KST,咖食堂,82WWFNWX,KST-82WWFNWX,咖哩雞排飯,Curry Chicken Cutlet Rice,聯發科瑞光,2024-12-25 14:56:29
415,KST,咖食堂,88SEPLKL,KST-88SEPLKL,豬排烏龍麵,Pork Cutlet Udon Noodles,聯發科瑞光,2025-02-19 15:24:08
416,MSHB,摩斯漢堡,11DIRYSE,MSHB-11DIRYSE,摩斯漢堡紅茶,Mos Burger Black Tea,聯發科瑞光,2025-02-19 15:24:08
417,XYKRF,鑫野烤肉飯,03ZJTRPD,XYKRF-03ZJTRPD,烤鯖魚飯,Grilled Mackerel Rice,聯發科瑞光,2025-02-19 15:24:08
418,MAKOT,MAKOTO,62RMQVKC,MAKOT-62RMQVKC,招牌牛肉便當,Signature Beef Lunch Box,聯發科瑞光,2025-02-19 15:24:08
419,MAKOT,MAKOTO,59TPSJRG,MAKOT-59TPSJRG,蔥香豚丼,Scallion Pork Rice Bowl,聯發科瑞光,2025-02-19 15:24:08
420,MAKOT,MAKOTO,54PBQIOL,MAKOT-54PBQIOL,炙燒明太子牛丼,Seared Cod Roe Beef Rice Bowl,聯發科瑞光,2025-02-19 15:24:08
421,MAKOT,MAKOTO,82SRDEXQ,MAKOT-82SRDEXQ,醬燒雞丼,Soy Sauce Chicken Rice Bowl,聯發科瑞光,2025-02-19 15:24:08
422,MAKOT,MAKOTO,14MHYQCK,MAKOT-14MHYQCK,櫻花蝦高麗菜豚丼,Sakura Shrimp and Cabbage Pork Rice Bowl,聯發科瑞光,2025-02-19 15:24:08
423,BSK,必勝客,55HHQAKV,BSK-55HHQAKV,鐵板雙牛個人披薩無糖綠茶,Iron Plate Double Beef Personal Pizza with Unsweetened Green Tea,聯發科瑞光,2025-02-19 15:24:08
424,BFYJ,八方雲集,47UFLCUN,BFYJ-47UFLCUN,梁師傅排骨麵,Chef Liang's Pork Rib Noodles,聯發科瑞光,2025-02-19 15:24:08
425,BFYJ,八方雲集,96XTRHHV,BFYJ-96XTRHHV,玉米濃湯,Corn Soup,聯發科瑞光,2024-12-25 14:56:29
426,SUBWA,SUBWAY,92UIGCLD,SUBWA-92UIGCLD,哈燒起司總匯6吋,Hot Cheese Combo 6-inch,聯發科瑞光,2025-02-19 15:24:08
427,LJHNJ,林記海南雞飯,35EGFASQ,LJHNJ-35EGFASQ,鐵板牛柳飯,Iron Plate Beef Rice,聯發科瑞光,2025-02-19 15:24:08
428,SUBWA,SUBWAY,61HPILOV,SUBWA-61HPILOV,厚切嫩牛沙拉,Tender Roast Beef Salad,聯發科瑞光,2024-12-10 12:14:49
429,ZJL,豬腳蓮,16PYSJBM,ZJL-16PYSJBM,蛋花湯,Egg Drop Soup,聯發科瑞光,2025-02-19 15:24:08
430,KFC,KFC,39HBQSNS,KFC-39HBQSNS,卡啦雞腿堡雙享餐,Crispy Chicken Leg Burger Combo Meal,聯發科瑞光,2025-02-19 15:24:08
431,KFC,KFC,87QVGKHF,KFC-87QVGKHF,起司燻雞捲 經典餐可樂,Cheese Smoked Chicken Roll Classic Meal with Cola,聯發科瑞光,2025-02-19 15:24:08
432,KFC,KFC,40PWSNGO,KFC-40PWSNGO,烤雞腿堡經典可樂,Grilled Chicken Leg Burger Classic Meal with Cola,聯發科瑞光,2025-02-19 15:24:08
433,KFC,KFC,70DYJLBB,KFC-70DYJLBB,青花椒香麻卡啦雞腿堡經典餐可樂,Green Pepper Spicy Crispy Chicken Leg Burger Classic Meal with Cola,聯發科瑞光,2025-02-19 15:24:08
434,KFC,KFC,05NDQFAB,KFC-05NDQFAB,義式香草紙包雞B雞汁飯餐,Italian Herb Paper-Wrapped Chicken with Chicken Rice Meal,聯發科瑞光,2025-02-19 15:24:08
435,HXZ,鬍鬚張,22YKHHSJ,HXZ-22YKHHSJ,唐山里肌便當,Tangshan Pork Tenderloin Lunch Box,聯發科瑞光,2025-02-19 15:24:08
436,HXZ,鬍鬚張,08ZCMMAT,HXZ-08ZCMMAT,香腸雞肉飯便當,Sausage and Chicken Rice Lunch Box,聯發科瑞光,2025-02-19 15:24:08
437,HXZ,鬍鬚張,26HEYKGJ,HXZ-26HEYKGJ,魯肉飯便當安心鴨蛋,Braised Pork Rice Bento with Duck Egg,聯發科瑞光,2024-12-10 12:14:49
438,BFYJ,八方雲集,22OOAZKH,BFYJ-22OOAZKH,旗魚花枝丸湯,Swordfish and Cuttlefish Ball Soup,聯發科瑞光,2024-12-25 14:56:29
439,QBJKC,喬比健康廚房,42UQMJEW,QBJKC-42UQMJEW,蔬食餐盒,Vegetarian Meal Box,聯發科瑞光,2025-02-19 15:24:08
440,SUBWA,SUBWAY,32VINGDZ,SUBWA-32VINGDZ,嫩切雞肉6吋,Tender Sliced Chicken (6-inch),聯發科瑞光,2024-12-10 12:14:49
441,DWJKC,大王健康餐盒,07DHEBBH,DWJKC-07DHEBBH,蔥鹽雞胸-無飯,Scallion Salt Chicken Breast (Without Rice),聯發科瑞光,2025-01-14 12:04:52
442,DWJKC,大王健康餐盒,02KVWIJC,DWJKC-02KVWIJC,打拋雞胸,Stir-fried Chicken with Holy Basil,聯發科瑞光,2024-12-25 14:56:29
443,DWJKC,大王健康餐盒,29UNMPXH,DWJKC-29UNMPXH,泰式豬五花,Thai Style Pork Belly,聯發科瑞光,2024-12-25 14:56:29
444,HBW,漢堡王,49GAQPYF,HBW-49GAQPYF,花生培根牛肉堡小薯中可,Peanut Bacon Beef Burger with Small Fries and Medium Coke,聯發科瑞光,2025-02-19 15:24:08
445,HBW,漢堡王,17SVLYDF,HBW-17SVLYDF,經典脆雞堡辣中薯球中可,Classic Crispy Chicken Burger with Spicy Medium Potato Balls and Medium Coke,聯發科瑞光,2025-02-19 15:24:08
446,HBW,漢堡王,10BUZHCZ,HBW-10BUZHCZ,小華堡小薯中可,Junior Burger with Small Fries and Medium Coke,聯發科瑞光,2025-02-19 15:24:08
447,HBW,漢堡王,69CAFJHM,HBW-69CAFJHM,鱈魚堡辣中薯球中可,Fish Burger with Spicy Medium Potato Balls and Medium Coke,聯發科瑞光,2025-02-19 15:24:08
448,HBW,漢堡王,60LLKRWF,HBW-60LLKRWF,安格斯厚切牛肉堡小薯中可,Angus Thick-cut Beef Burger with Small Fries and Medium Coke,聯發科瑞光,2025-02-19 15:24:08
449,YST,御食堂,16IXRLYA,YST-16IXRLYA,香酥雞排飯,Crispy Chicken Cutlet Rice,聯發科瑞光,2025-02-19 15:24:08
450,YST,御食堂,42TDSIYO,YST-42TDSIYO,棒腿加蝦捲飯,Drumstick with Shrimp Roll Rice,聯發科瑞光,2025-02-19 15:24:08
451,YST,御食堂,02OCCJYP,YST-02OCCJYP,泰式椒麻雞腿飯,Thai Style Pepper Chicken Leg Rice,聯發科瑞光,2025-02-19 15:24:08
452,YST,御食堂,07FFVBOV,YST-07FFVBOV,鮭魚排飯,Salmon Cutlet Rice,聯發科瑞光,2025-02-19 15:24:08
453,YST,御食堂,51APUFCV,YST-51APUFCV,蔥燒豬肉飯,Braised Pork with Green Onion Rice,聯發科瑞光,2025-02-19 15:24:08
454,HFKY,伙房烤魚,27DEMDYC,HFKY-27DEMDYC,蔥爆牛肉飯,Stir-fried Beef with Green Onion Rice,聯發科瑞光,2025-02-19 15:24:08
455,QJTJR,奇雞土雞肉飯,92ZZUWDW,QJTJR-92ZZUWDW,招牌冠軍土鷄肉餐盒,Signature Champion Free-range Chicken Bento,聯發科瑞光,2025-02-19 15:24:08
456,QJTJR,奇雞土雞肉飯,22AKGBFW,QJTJR-22AKGBFW,火山黑胡椒嫩雞餐盒,Volcano Black Pepper Tender Chicken Bento,聯發科瑞光,2025-02-19 15:24:08
457,QJTJR,奇雞土雞肉飯,32KVQMNJ,QJTJR-32KVQMNJ,奶油蒜香文蛤餐盒,Creamy Garlic Clams Bento,聯發科瑞光,2025-02-19 15:24:08
458,QJTJR,奇雞土雞肉飯,46RINEOE,QJTJR-46RINEOE,土鷄丸鷄湯,Free-range Chicken Meatball Soup,聯發科瑞光,2025-02-19 15:24:08
459,BFYJ,八方雲集,94WXCYFK,BFYJ-94WXCYFK,酸辣湯,Hot and Sour Soup,聯發科瑞光,2024-12-25 14:56:29
460,ZZ,抓粥,79QEAVYO,ZZ-79QEAVYO,吻仔魚粥,Anchovy Congee,聯發科瑞光,2025-01-14 12:04:52
461,ZZ,抓粥,78MAWJFS,ZZ-78MAWJFS,海鮮及第粥,Seafood and Assorted Meat Congee,聯發科瑞光,2025-01-14 12:04:52
462,MMNN,貓咪奶奶,06LWUUOJ,MMNN-06LWUUOJ,蔥鹽雞胸餐盒-無飯,Scallion Salt Chicken Breast Bento - No Rice,聯發科瑞光,2025-03-21 12:23:37
463,MMNN,貓咪奶奶,03PIEECE,MMNN-03PIEECE,蒜香梅花豬餐盒,Garlic Plum Pork Bento,聯發科瑞光,2025-03-21 12:23:37
464,MMNN,貓咪奶奶,31AIZVSX,MMNN-31AIZVSX,蔥鹽和風豆腐餐盒,Scallion Salt Japanese Style Tofu Bento,聯發科瑞光,2025-03-21 12:23:37
465,MMNN,貓咪奶奶,08CGZJCF,MMNN-08CGZJCF,蔥鹽和光鮮蝦餐盒,Scallion Salt Fresh Shrimp Bento,聯發科瑞光,2025-03-21 12:23:37
466,MMNN,貓咪奶奶,72WYETDU,MMNN-72WYETDU,蜜戀韓式雞腿餐盒,Honey Love Korean Style Chicken Leg Bento,聯發科瑞光,2025-03-21 12:23:37
467,MMNN,貓咪奶奶,31SBLDAT,MMNN-31SBLDAT,和風豆腐餐盒(全素),Japanese Style Tofu Bento (Vegetarian),聯發科瑞光,2025-03-21 12:23:37
468,XGSLG,香港燒臘館,70OGOBSB,XGSLG-70OGOBSB,招牌飯,Signature Rice,聯發科瑞光,2025-03-21 12:23:37
469,XGSLG,香港燒臘館,41ZCTDYC,XGSLG-41ZCTDYC,三寶飯,Three Treasures Rice,聯發科瑞光,2025-03-21 12:23:37
470,XGSLG,香港燒臘館,21IXNINA,XGSLG-21IXNINA,油雞飯,Oil Chicken Rice,聯發科瑞光,2025-03-21 12:23:37
471,XGSLG,香港燒臘館,22KQXZZN,XGSLG-22KQXZZN,燒鴨飯,Roast Duck Rice,聯發科瑞光,2025-03-21 12:23:37
472,XGSLG,香港燒臘館,12IMAGGP,XGSLG-12IMAGGP,滑蛋蝦仁飯,Scrambled Egg Shrimp Rice,聯發科瑞光,2025-03-21 12:23:37
473,XDST,兄弟食堂,10IAIYIM,XDST-10IAIYIM,滷排骨便當,Braised Pork Ribs Bento,聯發科瑞光,2025-03-21 12:23:37
474,HBW,漢堡王,35UGFQPW,HBW-35UGFQPW,原味小華堡小薯中可,Original Little Hua Burger with Small Fries and Medium Drink,聯發科瑞光,2025-03-21 12:23:37
